entity_id,entity_name,icon,property_id,property_name,logical_type,mandatory,max_len,semantic_type_id,possible_values_count,possible_values
ET15,Apps (software),Software,PT813,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET15,Apps (software),Software,PT814,Intelligence Date,DATE,false,,,0,
ET15,Apps (software),Software,PT815,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET15,Apps (software),Software,PT84,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET15,Apps (software),Software,PT1378,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT26,Type,SUGGESTED_FROM,false,250,,4,Cash | Drugs | Human | Other
ET13,Commodity,CirBlack,PT850,Type and Quantity,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT851,Date and Time,DATE_AND_TIME,false,,,0,
ET13,Commodity,CirBlack,PT28,Unique Reference(s)/Invoice No.,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT29,Cover Load,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT27,Description,MULTIPLE_LINE_STRING,false,,,0,
ET13,Commodity,CirBlack,PT210,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET13,Commodity,CirBlack,PT508,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET13,Commodity,CirBlack,PT988,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET13,Commodity,CirBlack,PT989,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET13,Commodity,CirBlack,PT990,Intelligence Date,DATE,false,,,0,
ET13,Commodity,CirBlack,PT991,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT87,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET13,Commodity,CirBlack,PT1381,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET28,Trailer,Trailer,PT840,Trailer number,SINGLE_LINE_STRING,true,250,,0,
ET28,Trailer,Trailer,PT841,Length,SINGLE_LINE_STRING,false,250,,0,
ET28,Trailer,Trailer,PT842,Colour,SINGLE_LINE_STRING,false,250,,0,
ET28,Trailer,Trailer,PT843,Additional Information,MULTIPLE_LINE_STRING,false,,,0,
ET28,Trailer,Trailer,PT846,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET28,Trailer,Trailer,PT847,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET28,Trailer,Trailer,PT848,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET28,Trailer,Trailer,PT849,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET28,Trailer,Trailer,PT845,Intelligence Date,DATE,false,,,0,
ET28,Trailer,Trailer,PT844,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET28,Trailer,Trailer,PT106,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET28,Trailer,Trailer,PT1413,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT39,SSID,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT40,BSSID,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT1111,MAC Address,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT53,Additional Notes,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT59,Latitude,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT60,Longitude,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT61,Geographic Location,GEOSPATIAL,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT54,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET39,WiFi Access Point,Wireless Router,PT55,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET39,WiFi Access Point,Wireless Router,PT57,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET39,WiFi Access Point,Wireless Router,PT56,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET39,WiFi Access Point,Wireless Router,PT58,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT118,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET39,WiFi Access Point,Wireless Router,PT1418,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT108,TAC (First 8 IMEI Digits),SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT668,Marketing Name,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT669,Maunfacturer,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT670,Bands,MULTIPLE_LINE_STRING,false,,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT671,5G Bands,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT672,LPWAN,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT673,Allocation Date,DATE,false,,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT674,Country Code,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1019,Country,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT675,Fixed Code,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1003,Manufacturer Code,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1004,Radio Interference,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1005,Brand Name,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1006,Model Name,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1007,Operating System,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1008,NFC,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1009,Bluetooth,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1010,WLAN,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1011,Device Type,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1012,OEM,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1013,Removable UICC,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1014,Removable EUICC,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1015,NonRemovable UICC,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1016,NonRemovable EUICC,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1017,Simslot,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1018,IMEIQuantitySupport,SINGLE_LINE_STRING,false,250,,0,
ET32,X.IMEI TAC Lookup,DiaGrey,PT1419,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1058,NFRC,SINGLE_LINE_STRING,false,250,guid46E39FEF-87EC-444f-9EAA-570638001AE1,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1067,Report Type,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1068,NFIB Fraud Code,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1069,NFIB Fraud Type,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1059,3x5x2,SINGLE_LINE_STRING,false,3,guidE1F054E0-7183-4F28-AE8F-A11D6C6A33F7,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1060,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET36,Action Fraud NFRC,DiaMaroon,PT1061,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1062,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1063,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET36,Action Fraud NFRC,DiaMaroon,PT1375,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET41,Intelligence Reference,StoredQuery,PT1073,Database,SINGLE_LINE_STRING,false,250,,0,
ET41,Intelligence Reference,StoredQuery,PT1074,Reference,SINGLE_LINE_STRING,false,250,,0,
ET41,Intelligence Reference,StoredQuery,PT1075,UNUSED1,SINGLE_LINE_STRING,false,250,,0,
ET41,Intelligence Reference,StoredQuery,PT1076,UNUSED2,SINGLE_LINE_STRING,false,250,,0,
ET41,Intelligence Reference,StoredQuery,PT1080,Additional Information,MULTIPLE_LINE_STRING,false,,guid359AD9EB-8AC2-4c0d-82E6-AA77734CC423,0,
ET41,Intelligence Reference,StoredQuery,PT1541,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET41,Intelligence Reference,StoredQuery,PT1542,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET41,Intelligence Reference,StoredQuery,PT1543,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET41,Intelligence Reference,StoredQuery,PT1544,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET41,Intelligence Reference,StoredQuery,PT1397,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1099,Date and Time,DATE_AND_TIME,false,,guidF49AD106-BBCA-4de0-A6C8-77BCE1493AFA,0,
ET42,Message,Communication,PT1110,UTC Offset (from device),SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1100,From,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1108,Stored Name From,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1101,To,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1109,Stored Name To,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1102,Message Content,MULTIPLE_LINE_STRING,false,100000,,0,
ET42,Message,Communication,PT1103,Event Status,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1104,Message Centre,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1106,Additional Notes,MULTIPLE_LINE_STRING,false,,,0,
ET42,Message,Communication,PT1107,Exhibit Ref,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1149,Language Indication,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1150,Language Confidence,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1105,Sourcefile,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1093,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET42,Message,Communication,PT1094,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET42,Message,Communication,PT1095,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET42,Message,Communication,PT1096,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET42,Message,Communication,PT1097,Intelligence Date,DATE,false,,,0,
ET42,Message,Communication,PT1098,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1403,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1637,last10from,SINGLE_LINE_STRING,false,250,,0,
ET42,Message,Communication,PT1638,last10to,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1117,Unique Identifier,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1129,Type,SUGGESTED_FROM,false,250,,3,Birthday Greeting | Found in document | Found in message
ET43,Text Extraction,Hazard,PT1130,Language,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1118,Operation,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1127,Date,DATE,false,,,0,
ET43,Text Extraction,Hazard,PT1128,Time,TIME,false,,,0,
ET43,Text Extraction,Hazard,PT1126,Additional Information,MULTIPLE_LINE_STRING,false,,,0,
ET43,Text Extraction,Hazard,PT1147,Latitude,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1148,Longitude,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1146,GeoLocation,GEOSPATIAL,false,,,0,
ET43,Text Extraction,Hazard,PT1119,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1120,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET43,Text Extraction,Hazard,PT1121,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET43,Text Extraction,Hazard,PT1122,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET43,Text Extraction,Hazard,PT1123,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET43,Text Extraction,Hazard,PT1124,Intelligence Date,DATE,false,,,0,
ET43,Text Extraction,Hazard,PT1125,Match Unique Value,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1412,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1623,Term,SINGLE_LINE_STRING,false,250,,0,
ET43,Text Extraction,Hazard,PT1624,Term Context,MULTIPLE_LINE_STRING,false,,,0,
ET44,Action Fraud Case,Case,PT1133,Case URN,SINGLE_LINE_STRING,false,250,guid775b8aac-60bd-470c-a61a-a792c9fac1ed,0,
ET44,Action Fraud Case,Case,PT1134,Case Type,SINGLE_LINE_STRING,false,250,guidCBA4EF12-3D25-4d82-9DDE-01C5B4ED9ED0,0,
ET44,Action Fraud Case,Case,PT1135,Case Status,SINGLE_LINE_STRING,false,250,guid7BCB6E9E-3DE6-4941-B452-EC83E0F992DF,0,
ET44,Action Fraud Case,Case,PT1136,Date Created,DATE,false,,guid9B359855-D9C4-468f-81A2-9DB9C87D32EE,0,
ET44,Action Fraud Case,Case,PT1137,Cumulative Loss,DECIMAL,false,,guid8BACDBBD-0DCC-4272-82E8-987507CAF643,0,
ET44,Action Fraud Case,Case,PT1138,Case Description,MULTIPLE_LINE_STRING,false,,,0,
ET44,Action Fraud Case,Case,PT1139,Case Desk,SINGLE_LINE_STRING,false,250,,0,
ET44,Action Fraud Case,Case,PT1140,Case Dissemination Reasoning,MULTIPLE_LINE_STRING,false,,,0,
ET44,Action Fraud Case,Case,PT1141,Case Fraud Type,SINGLE_LINE_STRING,false,250,,0,
ET44,Action Fraud Case,Case,PT1142,Case LEA,SINGLE_LINE_STRING,false,250,,0,
ET44,Action Fraud Case,Case,PT1143,Date Case Last Updated,DATE,false,,,0,
ET44,Action Fraud Case,Case,PT1144,Date Case Last Viewed,DATE,false,,,0,
ET44,Action Fraud Case,Case,PT1145,Case Score,INTEGER,false,,,0,
ET44,Action Fraud Case,Case,PT1374,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET45,Outboard Motor,Outboard motor,PT1173,Entity Type,SUGGESTED_FROM,false,250,,1,Outboard Motor
ET45,Outboard Motor,Outboard motor,PT1172,Unique Identifier,SINGLE_LINE_STRING,false,250,,0,
ET45,Outboard Motor,Outboard motor,PT1174,Engine Brand,SINGLE_LINE_STRING,false,250,,0,
ET45,Outboard Motor,Outboard motor,PT1176,Additional Notes,MULTIPLE_LINE_STRING,false,,,0,
ET45,Outboard Motor,Outboard motor,PT1166,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET45,Outboard Motor,Outboard motor,PT1167,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET45,Outboard Motor,Outboard motor,PT1168,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET45,Outboard Motor,Outboard motor,PT1169,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET45,Outboard Motor,Outboard motor,PT1170,Intelligence Date,DATE,false,,,0,
ET45,Outboard Motor,Outboard motor,PT1171,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET45,Outboard Motor,Outboard motor,PT1404,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1210,Status,SUGGESTED_FROM,false,250,,2,OPEN | CLOSED
ET46,JFC Tracker,Spreadsheetdoc,PT1175,Reference,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1177,Home Office Intelligence,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1178,Date Commenced,DATE,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1179,Date of Closure / NN creation,DATE,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1180,Source Agency,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1181,Source Department / Contact,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1184,Source IR Reference,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1182,Source Notes,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1183,Maritime Event Reference,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1201,Maritime Event Latitude,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1202,Maritime Event Longitude,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1203,Maritime Event GeoLocation,GEOSPATIAL,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1211,Primary Crime Type,SUGGESTED_FROM,false,250,,2,Organised Immigration Crime | Organised Immigration Crime Facilitation
ET46,JFC Tracker,Spreadsheetdoc,PT1185,Primary Threat,SUGGESTED_FROM,false,250,,7,Small Boats | Small Boats Supply | Engine Supply | Hawaladars | Drugs | HGV | Air
ET46,JFC Tracker,Spreadsheetdoc,PT1186,Secondary Threat(s),SUGGESTED_FROM,false,250,,7,Small Boats | Small Boats Supply | Engine Supply | Hawaladars | Drugs | HGV | Air
ET46,JFC Tracker,Spreadsheetdoc,PT1187,Op NEPHOGRAM,BOOLEAN,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1188,Potential Impact,SUGGESTED_FROM,false,250,,3,Minor | Moderate | Major
ET46,JFC Tracker,Spreadsheetdoc,PT1189,Case Officer,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1190,Case Supervisor,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1191,SOI First Name,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1192,SOI Middle Name(s),SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1193,SOI Surname,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1194,SOI DOB,DATE,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1195,Brief Summary,MULTIPLE_LINE_STRING,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1196,Updates and Decision (Summary),MULTIPLE_LINE_STRING,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1197,All Source,BOOLEAN,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1198,CCA Dissemination,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1209,Disseminated to IDU,BOOLEAN,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1199,Disseminated To,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1200,NN Reference,SINGLE_LINE_STRING,false,250,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1204,Additional Notes,MULTIPLE_LINE_STRING,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1205,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1206,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET46,JFC Tracker,Spreadsheetdoc,PT1207,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET46,JFC Tracker,Spreadsheetdoc,PT1208,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET46,JFC Tracker,Spreadsheetdoc,PT1400,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1226,Report Type,SUGGESTED_FROM,false,250,,5,Comms Data: Target Contact Activity | Comms Data: Cell Site Activity | Comms Data: IMEI Activity | Comms Data: IMSI Activity | Devices: Known As in Other Devices
ET47,X1.CD Target Contact Activity,Chart,PT1223,TARGET ENTITY,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1241,NON TARGET ENTITY,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1229,Start Date and Time,DATE_AND_TIME,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1230,End Date and Time,DATE_AND_TIME,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1273,Days (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1233,EVENTS (Total),INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1268,EVENTS OUT (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1267,EVENTS IN (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1271,AVG Events Per Day,DECIMAL,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1234,VOICE (Total),INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1274,VOICE DURATION (Total),TIME,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1235,SMS (Total),INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1236,MMS (Total),INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1237,GPRS/DATA,INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1238,DIVERT,INTEGER,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1244,FAILED (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1245,NETWORK (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1246,UNKNOWN (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1247,OTHER (Total),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1248,Voice (Out),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1249,SMS (Out),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1250,MMS (Out),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1251,Failed (Out),INTEGER,false,,,0,
